ID,TEXT,EVENT_TYPE,EVENT_GROUP,SENTIMENT_VALENCE,EMOTION,SARCASM,TENSE,CERTAINTY,GENERATED
evt_004107,Recovered from dengue fever but I'm still exhausted. This recovery is brutal.,recovered_from_illness,health,0.3,frustration,FALSE,present,1,TRUE
evt_004108,My husband is finally walking again after his stroke. Miracles do happen.,recovered_from_illness,health,0.95,gratitude,FALSE,present,1,TRUE
evt_004109,Bronchitis cleared up just in time for my marathon. That was too close for comfort.,recovered_from_illness,health,0.7,relief,FALSE,past,1,TRUE
evt_004110,Think I'm over this stomach bug. Still afraid to eat anything substantial though.,recovered_from_illness,health,0.5,anxiety,FALSE,present,0.7,TRUE
evt_004111,My chronic fatigue is in remission. First good day I've had in years.,recovered_from_illness,health,0.9,joy,FALSE,present,0.9,TRUE
evt_004112,Grandpa beat his kidney infection. 87 years old and still fighting strong.,recovered_from_illness,health,0.8,pride,FALSE,past,1,TRUE
evt_004113,Feeling human again after that terrible cold. Why did I wait so long to rest?,recovered_from_illness,health,0.6,relief,FALSE,present,1,TRUE
evt_004114,My anxiety disorder is finally manageable with the right medication. Life feels possible again.,recovered_from_illness,health,0.85,hope,FALSE,present,0.9,TRUE
evt_004115,Survived food poisoning from that sketchy restaurant. Never again.,recovered_from_illness,health,0.5,disgust,FALSE,past,1,TRUE
evt_004116,Back to work after my appendectomy. Surgery was scarier than recovery.,recovered_from_illness,health,0.6,relief,FALSE,present,1,TRUE
evt_004117,My son recovered from his concussion just in time for graduation. We're so grateful.,recovered_from_illness,health,0.9,gratitude,FALSE,past,1,TRUE
evt_004118,Migraines finally under control after switching medications. No more lost days.,recovered_from_illness,health,0.8,relief,FALSE,present,0.9,TRUE
evt_004119,Lupus flare-up is over. These good days remind me why I keep fighting.,recovered_from_illness,health,0.7,hope,FALSE,present,0.8,TRUE
evt_004120,My wife is walking without a cane after her hip surgery. Physical therapy worked!,recovered_from_illness,health,0.9,joy,FALSE,present,1,TRUE
evt_004121,Shingles cleared up after six weeks of hell. Wouldn't wish that on anyone.,recovered_from_illness,health,0.4,relief,FALSE,past,1,TRUE
evt_004122,My eating disorder recovery hit six months today. Still taking it one day at a time.,recovered_from_illness,health,0.7,pride,FALSE,present,0.8,TRUE
evt_004123,Pneumonia recovery was slower than expected but I'm finally breathing normally.,recovered_from_illness,health,0.7,relief,FALSE,present,1,TRUE
evt_004124,My toddler's fever broke this morning. Three sleepless nights were worth it.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004125,Kidney stones passed. Never taking my body for granted again.,recovered_from_illness,health,0.7,gratitude,FALSE,past,1,TRUE
evt_004126,PTSD symptoms are finally manageable. Therapy saved my life.,recovered_from_illness,health,0.85,gratitude,FALSE,present,0.9,TRUE
evt_004127,My brother's mono cleared up just in time for college. Close call there.,recovered_from_illness,health,0.7,relief,FALSE,past,1,TRUE
evt_004128,Vertigo episodes stopped after changing my diet. Simple fix for a nightmare condition.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004129,My patient walked out of ICU today after COVID pneumonia. Medicine is miraculous.,recovered_from_illness,health,0.9,joy,FALSE,past,1,TRUE
evt_004130,Insomnia is gone after sleep study treatment. First full night's rest in months.,recovered_from_illness,health,0.85,relief,FALSE,present,1,TRUE
evt_004131,My arthritis pain is under control with new medication. I can paint again!,recovered_from_illness,health,0.9,joy,FALSE,present,0.9,TRUE
evt_004132,Seasonal depression lifted with spring weather. Vitamin D deficiency is real.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004133,My dad's heart attack recovery is going well. He's stubborn but he's healing.,recovered_from_illness,health,0.7,hope,FALSE,present,0.8,TRUE
evt_004134,Sciatica pain finally gone after months of physical therapy. Worth every session.,recovered_from_illness,health,0.8,relief,FALSE,present,1,TRUE
evt_004135,My friend beat her addiction. One year clean today. So proud of her strength.,recovered_from_illness,health,0.9,pride,FALSE,present,1,TRUE
evt_004136,Gallbladder surgery recovery complete. No more emergency room visits.,recovered_from_illness,health,0.8,relief,FALSE,present,1,TRUE
evt_004137,My autoimmune disease is stable for the first time in years. Cautiously optimistic.,recovered_from_illness,health,0.7,hope,FALSE,present,0.7,TRUE
evt_004138,Strep throat cleared up with antibiotics. Modern medicine for the win.,recovered_from_illness,health,0.7,gratitude,FALSE,past,1,TRUE
evt_004139,My cousin's leukemia is in remission. The whole family is celebrating tonight.,recovered_from_illness,health,0.95,joy,FALSE,present,1,TRUE
evt_004140,IBS symptoms improved dramatically after eliminating gluten. Life-changing discovery.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004141,Broken leg healed perfectly. Doctor says I can run again next month.,recovered_from_illness,health,0.85,joy,FALSE,past,1,TRUE
evt_004142,My neighbor recovered from her hip replacement. She's gardening again at 82.,recovered_from_illness,health,0.8,joy,FALSE,past,1,TRUE
evt_004143,Panic disorder symptoms decreased with meditation practice. Mind over matter works.,recovered_from_illness,health,0.8,pride,FALSE,past,0.9,TRUE
evt_004144,My dog's recovery from surgery went faster than mine did. Animals heal amazingly.,recovered_from_illness,health,0.7,relief,FALSE,past,1,TRUE
evt_004145,Tinnitus stopped ringing after ear infection cleared. Silence never sounded so good.,recovered_from_illness,health,0.9,relief,FALSE,past,1,TRUE
evt_004146,My student came back to class after mono. Education always finds a way.,recovered_from_illness,health,0.7,joy,FALSE,past,1,TRUE
evt_004147,Chronic back pain finally manageable with new treatment. I can sleep through the night.,recovered_from_illness,health,0.85,relief,FALSE,present,0.9,TRUE
evt_004148,Skin condition cleared up after years of trying different treatments. Persistence paid off.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004149,My teammate's concussion symptoms resolved. He'll be back on the field next week.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004150,Blood pressure normalized after lifestyle changes. No more medication needed.,recovered_from_illness,health,0.8,pride,FALSE,past,1,TRUE
evt_004151,My wife's postpartum depression lifted after therapy. Our family feels whole again.,recovered_from_illness,health,0.9,gratitude,FALSE,past,1,TRUE
evt_004152,Celiac symptoms disappeared after going gluten-free. Should have done this years ago.,recovered_from_illness,health,0.7,resentment,FALSE,past,1,TRUE
evt_004153,My grandfather beat his UTI without hospitalization. Tough old bird.,recovered_from_illness,health,0.8,pride,FALSE,past,1,TRUE
evt_004154,Endometriosis pain manageable with new hormone therapy. I have my life back.,recovered_from_illness,health,0.9,joy,FALSE,present,0.9,TRUE
evt_004155,My coworker returned after her surgery. Office productivity is back to normal.,recovered_from_illness,health,0.6,neutral,FALSE,past,1,TRUE
evt_004156,Herniated disc healed without surgery. Physical therapy was the right choice.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004157,My therapist says my trauma responses are much improved. Healing isn't linear but it's happening.,recovered_from_illness,health,0.7,hope,FALSE,present,0.8,TRUE
evt_004158,Allergic reaction subsided after epinephrine. That was terrifying but I'm okay now.,recovered_from_illness,health,0.6,relief,FALSE,past,1,TRUE
evt_004159,My child's autism interventions are working. He's communicating so much better now.,recovered_from_illness,health,0.85,joy,FALSE,present,0.9,TRUE
evt_004160,Diabetes management improved with continuous monitoring. Technology saves lives.,recovered_from_illness,health,0.8,gratitude,FALSE,past,1,TRUE
evt_004161,My boss recovered from his bypass surgery. He looks ten years younger.,recovered_from_illness,health,0.8,joy,FALSE,past,1,TRUE
evt_004162,Sinusitis cleared after surgery. I can breathe through my nose again!,recovered_from_illness,health,0.9,joy,FALSE,past,1,TRUE
evt_004163,My sister's fibromyalgia flare ended. Good days are precious when you have chronic illness.,recovered_from_illness,health,0.7,gratitude,FALSE,past,0.9,TRUE
evt_004164,Shoulder dislocation healed completely. Time to get back to rock climbing.,recovered_from_illness,health,0.8,joy,FALSE,past,1,TRUE
evt_004165,My friend's bipolar medication is finally working. Stability feels like a miracle.,recovered_from_illness,health,0.85,relief,FALSE,present,0.9,TRUE
evt_004166,"Plantar fasciitis pain gone after custom orthotics. Simple solution, huge relief.",recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004167,My patient's organ transplant is successful. Medicine still amazes me after 20 years.,recovered_from_illness,health,0.9,gratitude,FALSE,present,1,TRUE
evt_004168,Wisdom tooth extraction site healed without complications. Dodged a bullet there.,recovered_from_illness,health,0.7,relief,FALSE,past,1,TRUE
evt_004169,My daughter's speech delay improved with therapy. She won't stop talking now!,recovered_from_illness,health,0.9,joy,FALSE,past,1,TRUE
evt_004170,Carpal tunnel surgery was worth it. I can type without pain again.,recovered_from_illness,health,0.8,relief,FALSE,present,1,TRUE
evt_004171,My roommate's mono recovery took forever but she's finally back to normal energy.,recovered_from_illness,health,0.7,relief,FALSE,present,1,TRUE
evt_004172,Acid reflux controlled with medication changes. No more midnight antacid runs.,recovered_from_illness,health,0.8,relief,FALSE,present,1,TRUE
evt_004173,My uncle's prostate cancer treatment finished successfully. Clean bill of health.,recovered_from_illness,health,0.9,relief,FALSE,past,1,TRUE
evt_004174,Tennis elbow healed with rest and proper form. Lesson learned about overuse.,recovered_from_illness,health,0.7,relief,FALSE,past,1,TRUE
evt_004175,My friend's OCD symptoms improved dramatically with exposure therapy. Courage pays off.,recovered_from_illness,health,0.85,pride,FALSE,past,0.9,TRUE
evt_004176,Thyroid levels stabilized after medication adjustment. Energy is back to normal.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004177,My colleague's burnout recovery included a career change. Sometimes healing means big changes.,recovered_from_illness,health,0.7,hope,FALSE,past,0.8,TRUE
evt_004178,Rotator cuff injury healed without surgery. Physical therapy works if you stick with it.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004179,My baby's RSV cleared up faster than expected. Pediatric ICU nurses are angels.,recovered_from_illness,health,0.9,gratitude,FALSE,past,1,TRUE
evt_004180,Chronic headaches stopped after identifying trigger foods. Detective work paid off.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004181,My mentor's stroke recovery exceeded all expectations. Never underestimate human resilience.,recovered_from_illness,health,0.85,gratitude,FALSE,past,1,TRUE
evt_004182,Lactose intolerance symptoms gone with enzyme supplements. Simple solutions are the best.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004183,My son's ADHD is well-managed with the right combination of therapy and medication.,recovered_from_illness,health,0.8,relief,FALSE,present,0.9,TRUE
evt_004184,Pinched nerve resolved with chiropractic treatment. Alternative medicine has its place.,recovered_from_illness,health,0.7,relief,FALSE,past,1,TRUE
evt_004185,My partner's sleep apnea improved with CPAP machine. Quality sleep changes everything.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004186,Smoking cessation program worked. Six months without cigarettes and feeling great.,recovered_from_illness,health,0.9,pride,FALSE,present,1,TRUE
evt_004187,My grandmother's hip fracture healed remarkably well for her age. She's walking again.,recovered_from_illness,health,0.85,joy,FALSE,past,1,TRUE
evt_004188,Eczema cleared up after switching to hypoallergenic products. Skin feels normal again.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004189,My friend's schizophrenia is stable with new medication. Mental health recovery is possible.,recovered_from_illness,health,0.8,hope,FALSE,present,0.9,TRUE
evt_004190,Torn ACL recovery complete ahead of schedule. Ready for soccer season.,recovered_from_illness,health,0.9,joy,FALSE,present,1,TRUE
evt_004191,My employee's workers' comp claim resolved with full recovery. Everyone wins.,recovered_from_illness,health,0.7,relief,FALSE,past,1,TRUE
evt_004192,Osteoporosis progression slowed with exercise and supplements. Prevention works.,recovered_from_illness,health,0.7,relief,FALSE,past,0.8,TRUE
evt_004193,My coach's Achilles tendon healed perfectly. He's back to demonstrating techniques.,recovered_from_illness,health,0.8,joy,FALSE,past,1,TRUE
evt_004194,Vitamin D deficiency corrected with supplements. Energy levels back to normal finally.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004195,My mother-in-law's cataract surgery was a complete success. She can see clearly again.,recovered_from_illness,health,0.9,joy,FALSE,past,1,TRUE
evt_004196,Substance abuse recovery hit two years today. One day at a time still works.,recovered_from_illness,health,0.85,pride,FALSE,present,1,TRUE
evt_004197,My neighbor's Lyme disease treatment finally worked. Months of antibiotics paid off.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004198,Hemorrhoid surgery recovery went smoothly. TMI but I'm pain-free for the first time in years.,recovered_from_illness,health,0.8,relief,FALSE,past,1,TRUE
evt_004199,My teacher's laryngitis cleared just in time for parent conferences. Perfect timing.,recovered_from_illness,health,0.7,relief,FALSE,past,1,TRUE
evt_004200,Chronic fatigue syndrome symptoms improved with pacing and rest. Learning to listen to my body.,recovered_from_illness,health,0.7,hope,FALSE,past,0.8,TRUE
evt_004201,Broke my wrist skateboarding today. There goes my summer plans.,broke_bone,health,0.2,frustration,FALSE,past,1,TRUE
